lat,lon,depth,geometry
45.128906,12.377951,-17.897757,POINT (45.12890625 12.377950668334961)
45.128906,12.385763,-19.610115,POINT (45.12890625 12.385763168334961)
45.128906,12.393576,-21.525888,POINT (45.12890625 12.393575668334961)
45.128906,12.401388,-22.544424,POINT (45.12890625 12.401388168334961)
45.128906,12.409201,-22.836288,POINT (45.12890625 12.409200668334961)
45.128906,12.417013,-22.740446,POINT (45.12890625 12.417013168334961)
45.128906,12.424826,-22.550127,POINT (45.12890625 12.424825668334961)
45.128906,12.432638,-22.543388,POINT (45.12890625 12.432638168334961)
45.128906,12.440451,-22.924412,POINT (45.12890625 12.440450668334961)
45.128906,12.448263,-24.146942,POINT (45.12890625 12.448263168334961)
45.128906,12.456076,-25.142803,POINT (45.12890625 12.456075668334961)
45.128906,12.463888,-25.822124,POINT (45.12890625 12.463888168334961)
45.128906,12.471701,-26.002298,POINT (45.12890625 12.471700668334961)
45.128906,12.479513,-25.96382,POINT (45.12890625 12.479513168334961)
45.128906,12.487326,-25.942638,POINT (45.12890625 12.487325668334961)
45.128906,12.495138,-25.891792,POINT (45.12890625 12.495138168334961)
45.128906,12.502951,-25.81412,POINT (45.12890625 12.502950668334961)
45.128906,12.510763,-25.74789,POINT (45.12890625 12.510763168334961)
45.128906,12.518576,-25.74266,POINT (45.12890625 12.518575668334961)
45.128906,12.526388,-25.822325,POINT (45.12890625 12.526388168334961)
45.128906,12.534201,-25.975098,POINT (45.12890625 12.534200668334961)
45.128906,12.542013,-26.14018,POINT (45.12890625 12.542013168334961)
45.128906,12.549826,-26.229998,POINT (45.12890625 12.549825668334961)
45.128906,12.557638,-26.286606,POINT (45.12890625 12.557638168334961)
45.128906,12.565451,-26.445847,POINT (45.12890625 12.565450668334961)
45.128906,12.573263,-26.72385,POINT (45.12890625 12.573263168334961)
45.128906,12.581076,-27.031826,POINT (45.12890625 12.581075668334961)
45.128906,12.588888,-27.311296,POINT (45.12890625 12.588888168334961)
45.128906,12.596701,-27.556433,POINT (45.12890625 12.596700668334961)
45.13672,12.127951,0.0,POINT (45.13671875 12.127950668334961)
45.13672,12.135763,0.0,POINT (45.13671875 12.135763168334961)
45.13672,12.143576,0.0,POINT (45.13671875 12.143575668334961)
45.13672,12.151388,0.0,POINT (45.13671875 12.151388168334961)
45.13672,12.159201,0.0,POINT (45.13671875 12.159200668334961)
45.13672,12.167013,0.0,POINT (45.13671875 12.167013168334961)
45.13672,12.174826,0.0,POINT (45.13671875 12.174825668334961)
45.13672,12.182638,0.0,POINT (45.13671875 12.182638168334961)
45.13672,12.190451,0.0,POINT (45.13671875 12.190450668334961)
45.13672,12.198263,0.0,POINT (45.13671875 12.198263168334961)
45.13672,12.206076,0.0,POINT (45.13671875 12.206075668334961)
45.13672,12.213888,0.0,POINT (45.13671875 12.213888168334961)
45.13672,12.221701,0.0,POINT (45.13671875 12.221700668334961)
45.13672,12.229513,0.0,POINT (45.13671875 12.229513168334961)
45.13672,12.237326,0.0,POINT (45.13671875 12.237325668334961)
45.13672,12.245138,0.0,POINT (45.13671875 12.245138168334961)
45.13672,12.252951,0.0,POINT (45.13671875 12.252950668334961)
45.13672,12.260763,0.0,POINT (45.13671875 12.260763168334961)
45.13672,12.268576,0.0,POINT (45.13671875 12.268575668334961)
45.13672,12.276388,0.0,POINT (45.13671875 12.276388168334961)
45.13672,12.284201,0.0,POINT (45.13671875 12.284200668334961)
45.13672,12.292013,0.0,POINT (45.13671875 12.292013168334961)
45.13672,12.299826,0.0,POINT (45.13671875 12.299825668334961)
45.13672,12.307638,0.0,POINT (45.13671875 12.307638168334961)
45.13672,12.315451,0.0,POINT (45.13671875 12.315450668334961)
45.13672,12.323263,0.0,POINT (45.13671875 12.323263168334961)
45.13672,12.331076,-1.3545113,POINT (45.13671875 12.331075668334961)
45.13672,12.338888,-4.898684,POINT (45.13671875 12.338888168334961)
45.13672,12.346701,-8.699417,POINT (45.13671875 12.346700668334961)
45.13672,12.354513,-11.333453,POINT (45.13671875 12.354513168334961)
45.13672,12.362326,-13.391263,POINT (45.13671875 12.362325668334961)
45.13672,12.370138,-16.492905,POINT (45.13671875 12.370138168334961)
45.13672,12.377951,-18.886,POINT (45.13671875 12.377950668334961)
45.13672,12.385763,-20.717047,POINT (45.13671875 12.385763168334961)
45.13672,12.393576,-22.082802,POINT (45.13671875 12.393575668334961)
45.13672,12.401388,-23.145018,POINT (45.13671875 12.401388168334961)
45.13672,12.409201,-23.583067,POINT (45.13671875 12.409200668334961)
45.13672,12.417013,-23.818436,POINT (45.13671875 12.417013168334961)
45.13672,12.424826,-23.568502,POINT (45.13671875 12.424825668334961)
45.13672,12.432638,-22.989874,POINT (45.13671875 12.432638168334961)
45.13672,12.440451,-22.215364,POINT (45.13671875 12.440450668334961)
45.13672,12.448263,-22.78739,POINT (45.13671875 12.448263168334961)
45.13672,12.456076,-24.206417,POINT (45.13671875 12.456075668334961)
45.13672,12.463888,-25.155643,POINT (45.13671875 12.463888168334961)
45.13672,12.471701,-26.053411,POINT (45.13671875 12.471700668334961)
45.13672,12.479513,-25.99591,POINT (45.13671875 12.479513168334961)
45.13672,12.487326,-25.961472,POINT (45.13671875 12.487325668334961)
45.13672,12.495138,-25.880913,POINT (45.13671875 12.495138168334961)
45.13672,12.502951,-25.735758,POINT (45.13671875 12.502950668334961)
45.13672,12.510763,-25.585571,POINT (45.13671875 12.510763168334961)
45.13672,12.518576,-25.520262,POINT (45.13671875 12.518575668334961)
45.13672,12.526388,-25.568209,POINT (45.13671875 12.526388168334961)
45.13672,12.534201,-25.700558,POINT (45.13671875 12.534200668334961)
45.13672,12.542013,-25.857615,POINT (45.13671875 12.542013168334961)
45.13672,12.549826,-25.92251,POINT (45.13671875 12.549825668334961)
45.13672,12.557638,-25.942354,POINT (45.13671875 12.557638168334961)
45.13672,12.565451,-26.075191,POINT (45.13671875 12.565450668334961)
45.13672,12.573263,-26.398827,POINT (45.13671875 12.573263168334961)
45.13672,12.581076,-26.73501,POINT (45.13671875 12.581075668334961)
45.13672,12.588888,-27.051674,POINT (45.13671875 12.588888168334961)
45.13672,12.596701,-27.371883,POINT (45.13671875 12.596700668334961)
45.14453,12.127951,0.0,POINT (45.14453125 12.127950668334961)
45.14453,12.135763,0.0,POINT (45.14453125 12.135763168334961)
45.14453,12.143576,0.0,POINT (45.14453125 12.143575668334961)
45.14453,12.151388,0.0,POINT (45.14453125 12.151388168334961)
45.14453,12.159201,0.0,POINT (45.14453125 12.159200668334961)
45.14453,12.167013,0.0,POINT (45.14453125 12.167013168334961)
45.14453,12.174826,0.0,POINT (45.14453125 12.174825668334961)
45.14453,12.182638,0.0,POINT (45.14453125 12.182638168334961)
45.14453,12.190451,0.0,POINT (45.14453125 12.190450668334961)
45.14453,12.198263,0.0,POINT (45.14453125 12.198263168334961)
45.14453,12.206076,0.0,POINT (45.14453125 12.206075668334961)
45.14453,12.213888,0.0,POINT (45.14453125 12.213888168334961)
45.14453,12.221701,0.0,POINT (45.14453125 12.221700668334961)
45.14453,12.229513,0.0,POINT (45.14453125 12.229513168334961)
45.14453,12.237326,0.0,POINT (45.14453125 12.237325668334961)
45.14453,12.245138,0.0,POINT (45.14453125 12.245138168334961)
45.14453,12.252951,0.0,POINT (45.14453125 12.252950668334961)
45.14453,12.260763,0.0,POINT (45.14453125 12.260763168334961)
45.14453,12.268576,0.0,POINT (45.14453125 12.268575668334961)
45.14453,12.276388,0.0,POINT (45.14453125 12.276388168334961)
45.14453,12.284201,0.0,POINT (45.14453125 12.284200668334961)
45.14453,12.292013,0.0,POINT (45.14453125 12.292013168334961)
45.14453,12.299826,0.0,POINT (45.14453125 12.299825668334961)
45.14453,12.307638,0.0,POINT (45.14453125 12.307638168334961)
45.14453,12.315451,0.0,POINT (45.14453125 12.315450668334961)
45.14453,12.323263,0.0,POINT (45.14453125 12.323263168334961)
45.14453,12.331076,-0.2771218,POINT (45.14453125 12.331075668334961)
45.14453,12.338888,-3.0538073,POINT (45.14453125 12.338888168334961)
45.14453,12.346701,-6.9681926,POINT (45.14453125 12.346700668334961)
45.14453,12.354513,-10.798173,POINT (45.14453125 12.354513168334961)
45.14453,12.362326,-14.066137,POINT (45.14453125 12.362325668334961)
45.14453,12.370138,-17.238226,POINT (45.14453125 12.370138168334961)
45.14453,12.377951,-19.677095,POINT (45.14453125 12.377950668334961)
45.14453,12.385763,-21.14627,POINT (45.14453125 12.385763168334961)
45.14453,12.393576,-22.109537,POINT (45.14453125 12.393575668334961)
45.14453,12.401388,-23.12076,POINT (45.14453125 12.401388168334961)
45.14453,12.409201,-23.826517,POINT (45.14453125 12.409200668334961)
45.14453,12.417013,-24.31152,POINT (45.14453125 12.417013168334961)
45.14453,12.424826,-24.443468,POINT (45.14453125 12.424825668334961)
45.14453,12.432638,-24.120964,POINT (45.14453125 12.432638168334961)
45.14453,12.440451,-23.065489,POINT (45.14453125 12.440450668334961)
45.14453,12.448263,-22.001488,POINT (45.14453125 12.448263168334961)
45.14453,12.456076,-22.109875,POINT (45.14453125 12.456075668334961)
45.14453,12.463888,-23.78997,POINT (45.14453125 12.463888168334961)
45.14453,12.471701,-24.98178,POINT (45.14453125 12.471700668334961)
45.14453,12.479513,-25.921642,POINT (45.14453125 12.479513168334961)
45.14453,12.487326,-26.010351,POINT (45.14453125 12.487325668334961)
45.14453,12.495138,-25.912285,POINT (45.14453125 12.495138168334961)
45.14453,12.502951,-25.658356,POINT (45.14453125 12.502950668334961)
45.14453,12.510763,-25.36183,POINT (45.14453125 12.510763168334961)
45.14453,12.518576,-25.224623,POINT (45.14453125 12.518575668334961)
45.14453,12.526388,-25.254444,POINT (45.14453125 12.526388168334961)
45.14453,12.534201,-25.365585,POINT (45.14453125 12.534200668334961)
45.14453,12.542013,-25.469622,POINT (45.14453125 12.542013168334961)
45.14453,12.549826,-25.55092,POINT (45.14453125 12.549825668334961)
45.14453,12.557638,-25.61114,POINT (45.14453125 12.557638168334961)
45.14453,12.565451,-25.765348,POINT (45.14453125 12.565450668334961)
45.14453,12.573263,-26.060003,POINT (45.14453125 12.573263168334961)
45.14453,12.581076,-26.366821,POINT (45.14453125 12.581075668334961)
45.14453,12.588888,-26.649633,POINT (45.14453125 12.588888168334961)
45.14453,12.596701,-27.005262,POINT (45.14453125 12.596700668334961)
45.152344,12.127951,0.0,POINT (45.15234375 12.127950668334961)
45.152344,12.135763,0.0,POINT (45.15234375 12.135763168334961)
45.152344,12.143576,0.0,POINT (45.15234375 12.143575668334961)
45.152344,12.151388,0.0,POINT (45.15234375 12.151388168334961)
45.152344,12.159201,0.0,POINT (45.15234375 12.159200668334961)
45.152344,12.167013,0.0,POINT (45.15234375 12.167013168334961)
45.152344,12.174826,0.0,POINT (45.15234375 12.174825668334961)
45.152344,12.182638,0.0,POINT (45.15234375 12.182638168334961)
45.152344,12.190451,0.0,POINT (45.15234375 12.190450668334961)
45.152344,12.198263,0.0,POINT (45.15234375 12.198263168334961)
45.152344,12.206076,0.0,POINT (45.15234375 12.206075668334961)
45.152344,12.213888,0.0,POINT (45.15234375 12.213888168334961)
45.152344,12.221701,0.0,POINT (45.15234375 12.221700668334961)
45.152344,12.229513,0.0,POINT (45.15234375 12.229513168334961)
45.152344,12.237326,0.0,POINT (45.15234375 12.237325668334961)
45.152344,12.245138,0.0,POINT (45.15234375 12.245138168334961)
45.152344,12.252951,0.0,POINT (45.15234375 12.252950668334961)
45.152344,12.260763,0.0,POINT (45.15234375 12.260763168334961)
45.152344,12.268576,0.0,POINT (45.15234375 12.268575668334961)
45.152344,12.276388,0.0,POINT (45.15234375 12.276388168334961)
45.152344,12.284201,0.0,POINT (45.15234375 12.284200668334961)
45.152344,12.292013,0.0,POINT (45.15234375 12.292013168334961)
45.152344,12.299826,0.0,POINT (45.15234375 12.299825668334961)
45.152344,12.307638,0.0,POINT (45.15234375 12.307638168334961)
45.152344,12.315451,0.0,POINT (45.15234375 12.315450668334961)
45.152344,12.323263,0.0,POINT (45.15234375 12.323263168334961)
45.152344,12.331076,0.0,POINT (45.15234375 12.331075668334961)
45.152344,12.338888,-1.2728161,POINT (45.15234375 12.338888168334961)
45.152344,12.346701,-5.591585,POINT (45.15234375 12.346700668334961)
45.152344,12.354513,-10.666564,POINT (45.15234375 12.354513168334961)
45.152344,12.362326,-14.6562,POINT (45.15234375 12.362325668334961)
45.152344,12.370138,-17.857103,POINT (45.15234375 12.370138168334961)
45.152344,12.377951,-20.024963,POINT (45.15234375 12.377950668334961)
45.152344,12.385763,-21.200935,POINT (45.15234375 12.385763168334961)
45.152344,12.393576,-21.987097,POINT (45.15234375 12.393575668334961)
45.152344,12.401388,-22.933851,POINT (45.15234375 12.401388168334961)
45.152344,12.409201,-23.758823,POINT (45.15234375 12.409200668334961)
45.152344,12.417013,-24.326963,POINT (45.15234375 12.417013168334961)
45.152344,12.424826,-24.656258,POINT (45.15234375 12.424825668334961)
45.152344,12.432638,-24.690283,POINT (45.15234375 12.432638168334961)
45.152344,12.440451,-24.269976,POINT (45.15234375 12.440450668334961)
45.152344,12.448263,-23.07559,POINT (45.15234375 12.448263168334961)
45.152344,12.456076,-22.304878,POINT (45.15234375 12.456075668334961)
45.152344,12.463888,-22.759499,POINT (45.15234375 12.463888168334961)
45.152344,12.471701,-24.024067,POINT (45.15234375 12.471700668334961)
45.152344,12.479513,-25.00375,POINT (45.15234375 12.479513168334961)
45.152344,12.487326,-25.859596,POINT (45.15234375 12.487325668334961)
45.152344,12.495138,-26.0071,POINT (45.15234375 12.495138168334961)
45.152344,12.502951,-25.578293,POINT (45.15234375 12.502950668334961)
45.152344,12.510763,-25.079767,POINT (45.15234375 12.510763168334961)
45.152344,12.518576,-24.939054,POINT (45.15234375 12.518575668334961)
45.152344,12.526388,-24.991104,POINT (45.15234375 12.526388168334961)
45.152344,12.534201,-25.07221,POINT (45.15234375 12.534200668334961)
45.152344,12.542013,-25.111307,POINT (45.15234375 12.542013168334961)
45.152344,12.549826,-25.206408,POINT (45.15234375 12.549825668334961)
45.152344,12.557638,-25.250208,POINT (45.15234375 12.557638168334961)
45.152344,12.565451,-25.341537,POINT (45.15234375 12.565450668334961)
45.152344,12.573263,-25.517927,POINT (45.15234375 12.573263168334961)
45.152344,12.581076,-25.732098,POINT (45.15234375 12.581075668334961)
45.152344,12.588888,-25.877804,POINT (45.15234375 12.588888168334961)
45.152344,12.596701,-26.056673,POINT (45.15234375 12.596700668334961)
45.160156,12.127951,0.0,POINT (45.16015625 12.127950668334961)
45.160156,12.135763,0.0,POINT (45.16015625 12.135763168334961)
45.160156,12.143576,0.0,POINT (45.16015625 12.143575668334961)
45.160156,12.151388,0.0,POINT (45.16015625 12.151388168334961)
45.160156,12.159201,0.0,POINT (45.16015625 12.159200668334961)
45.160156,12.167013,0.0,POINT (45.16015625 12.167013168334961)
45.160156,12.174826,0.0,POINT (45.16015625 12.174825668334961)
45.160156,12.182638,0.0,POINT (45.16015625 12.182638168334961)
45.160156,12.190451,0.0,POINT (45.16015625 12.190450668334961)
45.160156,12.198263,0.0,POINT (45.16015625 12.198263168334961)
45.160156,12.206076,0.0,POINT (45.16015625 12.206075668334961)
45.160156,12.213888,0.0,POINT (45.16015625 12.213888168334961)
45.160156,12.221701,0.0,POINT (45.16015625 12.221700668334961)
45.160156,12.229513,0.0,POINT (45.16015625 12.229513168334961)
45.160156,12.237326,0.0,POINT (45.16015625 12.237325668334961)
45.160156,12.245138,0.0,POINT (45.16015625 12.245138168334961)
45.160156,12.252951,0.0,POINT (45.16015625 12.252950668334961)
45.160156,12.260763,0.0,POINT (45.16015625 12.260763168334961)
45.160156,12.268576,0.0,POINT (45.16015625 12.268575668334961)
45.160156,12.276388,0.0,POINT (45.16015625 12.276388168334961)
45.160156,12.284201,0.0,POINT (45.16015625 12.284200668334961)
45.160156,12.292013,0.0,POINT (45.16015625 12.292013168334961)
45.160156,12.299826,0.0,POINT (45.16015625 12.299825668334961)
45.160156,12.307638,0.0,POINT (45.16015625 12.307638168334961)
45.160156,12.315451,0.0,POINT (45.16015625 12.315450668334961)
45.160156,12.323263,0.0,POINT (45.16015625 12.323263168334961)
45.160156,12.331076,0.0,POINT (45.16015625 12.331075668334961)
45.160156,12.338888,-0.8454017,POINT (45.16015625 12.338888168334961)
45.160156,12.346701,-5.626596,POINT (45.16015625 12.346700668334961)
45.160156,12.354513,-11.423389,POINT (45.16015625 12.354513168334961)
45.160156,12.362326,-15.23716,POINT (45.16015625 12.362325668334961)
45.160156,12.370138,-18.114397,POINT (45.16015625 12.370138168334961)
45.160156,12.377951,-20.11237,POINT (45.16015625 12.377950668334961)
45.160156,12.385763,-21.107912,POINT (45.16015625 12.385763168334961)
45.160156,12.393576,-21.768494,POINT (45.16015625 12.393575668334961)
45.160156,12.401388,-22.61912,POINT (45.16015625 12.401388168334961)
45.160156,12.409201,-23.460882,POINT (45.16015625 12.409200668334961)
45.160156,12.417013,-24.135038,POINT (45.16015625 12.417013168334961)
45.160156,12.424826,-24.61835,POINT (45.16015625 12.424825668334961)
45.160156,12.432638,-24.826956,POINT (45.16015625 12.432638168334961)
45.160156,12.440451,-24.736275,POINT (45.16015625 12.440450668334961)
45.160156,12.448263,-24.194626,POINT (45.16015625 12.448263168334961)
45.160156,12.456076,-23.350063,POINT (45.16015625 12.456075668334961)
45.160156,12.463888,-22.855928,POINT (45.16015625 12.463888168334961)
45.160156,12.471701,-23.394653,POINT (45.16015625 12.471700668334961)
45.160156,12.479513,-24.274479,POINT (45.16015625 12.479513168334961)
45.160156,12.487326,-24.94011,POINT (45.16015625 12.487325668334961)
45.160156,12.495138,-25.65225,POINT (45.16015625 12.495138168334961)
45.160156,12.502951,-25.361403,POINT (45.16015625 12.502950668334961)
45.160156,12.510763,-24.92855,POINT (45.16015625 12.510763168334961)
45.160156,12.518576,-24.855715,POINT (45.16015625 12.518575668334961)
45.160156,12.526388,-24.891323,POINT (45.16015625 12.526388168334961)
45.160156,12.534201,-24.88501,POINT (45.16015625 12.534200668334961)
45.160156,12.542013,-24.87804,POINT (45.16015625 12.542013168334961)
45.160156,12.549826,-24.913273,POINT (45.16015625 12.549825668334961)
45.160156,12.557638,-24.89799,POINT (45.16015625 12.557638168334961)
45.160156,12.565451,-24.913534,POINT (45.16015625 12.565450668334961)
45.160156,12.573263,-24.959623,POINT (45.16015625 12.573263168334961)
45.160156,12.581076,-25.016258,POINT (45.16015625 12.581075668334961)
45.160156,12.588888,-25.036522,POINT (45.16015625 12.588888168334961)
45.160156,12.596701,-25.050503,POINT (45.16015625 12.596700668334961)
45.16797,12.127951,0.0,POINT (45.16796875 12.127950668334961)
45.16797,12.135763,0.0,POINT (45.16796875 12.135763168334961)
45.16797,12.143576,0.0,POINT (45.16796875 12.143575668334961)
45.16797,12.151388,0.0,POINT (45.16796875 12.151388168334961)
45.16797,12.159201,0.0,POINT (45.16796875 12.159200668334961)
45.16797,12.167013,0.0,POINT (45.16796875 12.167013168334961)
45.16797,12.174826,0.0,POINT (45.16796875 12.174825668334961)
45.16797,12.182638,0.0,POINT (45.16796875 12.182638168334961)
45.16797,12.190451,0.0,POINT (45.16796875 12.190450668334961)
45.16797,12.198263,0.0,POINT (45.16796875 12.198263168334961)
45.16797,12.206076,0.0,POINT (45.16796875 12.206075668334961)
45.16797,12.213888,0.0,POINT (45.16796875 12.213888168334961)
45.16797,12.221701,0.0,POINT (45.16796875 12.221700668334961)
45.16797,12.229513,0.0,POINT (45.16796875 12.229513168334961)
45.16797,12.237326,0.0,POINT (45.16796875 12.237325668334961)
45.16797,12.245138,0.0,POINT (45.16796875 12.245138168334961)
45.16797,12.252951,0.0,POINT (45.16796875 12.252950668334961)
45.16797,12.260763,0.0,POINT (45.16796875 12.260763168334961)
45.16797,12.268576,0.0,POINT (45.16796875 12.268575668334961)
45.16797,12.276388,0.0,POINT (45.16796875 12.276388168334961)
45.16797,12.284201,0.0,POINT (45.16796875 12.284200668334961)
45.16797,12.292013,0.0,POINT (45.16796875 12.292013168334961)
45.16797,12.299826,0.0,POINT (45.16796875 12.299825668334961)
45.16797,12.307638,0.0,POINT (45.16796875 12.307638168334961)
45.16797,12.315451,0.0,POINT (45.16796875 12.315450668334961)
45.16797,12.323263,0.0,POINT (45.16796875 12.323263168334961)
45.16797,12.331076,-0.7182053,POINT (45.16796875 12.331075668334961)
45.16797,12.338888,-2.841381,POINT (45.16796875 12.338888168334961)
45.16797,12.346701,-8.231741,POINT (45.16796875 12.346700668334961)
45.16797,12.354513,-13.179355,POINT (45.16796875 12.354513168334961)
45.16797,12.362326,-15.827783,POINT (45.16796875 12.362325668334961)
45.16797,12.370138,-18.197577,POINT (45.16796875 12.370138168334961)
45.16797,12.377951,-20.029472,POINT (45.16796875 12.377950668334961)
45.16797,12.385763,-20.964043,POINT (45.16796875 12.385763168334961)
45.16797,12.393576,-21.551765,POINT (45.16796875 12.393575668334961)
45.16797,12.401388,-22.19741,POINT (45.16796875 12.401388168334961)
45.16797,12.409201,-22.986479,POINT (45.16796875 12.409200668334961)
45.16797,12.417013,-23.771103,POINT (45.16796875 12.417013168334961)
45.16797,12.424826,-24.478111,POINT (45.16796875 12.424825668334961)
45.16797,12.432638,-24.782774,POINT (45.16796875 12.432638168334961)
45.16797,12.440451,-24.854687,POINT (45.16796875 12.440450668334961)
45.16797,12.448263,-24.719015,POINT (45.16796875 12.448263168334961)
45.16797,12.456076,-24.401058,POINT (45.16796875 12.456075668334961)
