lat,lon,depth,geometry
45.175,12.1375,-0.0,POINT (45.17499923706055 12.137499809265137)
45.175,12.1417,-0.0,POINT (45.17499923706055 12.14169979095459)
45.175,12.1458,-0.0,POINT (45.17499923706055 12.14579963684082)
45.175,12.15,-0.0,POINT (45.17499923706055 12.149999618530273)
45.175,12.1542,-0.0,POINT (45.17499923706055 12.154199600219727)
45.175,12.1583,-0.0,POINT (45.17499923706055 12.158300399780273)
45.175,12.1625,-0.0,POINT (45.17499923706055 12.162500381469727)
45.175,12.1667,-0.0,POINT (45.17499923706055 12.16670036315918)
45.175,12.1708,-0.0,POINT (45.17499923706055 12.17080020904541)
45.175,12.175,-0.0,POINT (45.17499923706055 12.175000190734863)
45.175,12.1792,-0.0,POINT (45.17499923706055 12.179200172424316)
45.175,12.1833,-0.0,POINT (45.17499923706055 12.183300018310547)
45.175,12.1875,-0.0,POINT (45.17499923706055 12.1875)
45.175,12.1917,-0.0,POINT (45.17499923706055 12.191699981689453)
45.175,12.1958,-0.0,POINT (45.17499923706055 12.195799827575684)
45.175,12.2,-0.0,POINT (45.17499923706055 12.199999809265137)
45.175,12.2042,-0.0,POINT (45.17499923706055 12.20419979095459)
45.175,12.2083,-0.0,POINT (45.17499923706055 12.20829963684082)
45.175,12.2125,-0.0,POINT (45.17499923706055 12.212499618530273)
45.175,12.2167,-0.0,POINT (45.17499923706055 12.216699600219727)
45.175,12.2208,-0.0,POINT (45.17499923706055 12.220800399780273)
45.175,12.225,-0.0,POINT (45.17499923706055 12.225000381469727)
45.175,12.2292,-0.0,POINT (45.17499923706055 12.22920036315918)
45.175,12.2333,-0.0,POINT (45.17499923706055 12.23330020904541)
45.175,12.2375,-0.0,POINT (45.17499923706055 12.237500190734863)
45.175,12.2417,-0.0,POINT (45.17499923706055 12.241700172424316)
45.175,12.2458,-0.0,POINT (45.17499923706055 12.245800018310547)
45.175,12.25,-0.0,POINT (45.17499923706055 12.25)
45.175,12.2542,-0.0,POINT (45.17499923706055 12.254199981689453)
45.175,12.2583,-0.0,POINT (45.17499923706055 12.258299827575684)
45.175,12.2625,-0.0,POINT (45.17499923706055 12.262499809265137)
45.175,12.2667,-0.0,POINT (45.17499923706055 12.26669979095459)
45.175,12.2708,-0.0,POINT (45.17499923706055 12.27079963684082)
45.175,12.275,-0.0,POINT (45.17499923706055 12.274999618530273)
45.175,12.2792,-0.0,POINT (45.17499923706055 12.279199600219727)
45.175,12.2833,-0.0,POINT (45.17499923706055 12.283300399780273)
45.175,12.2875,-0.0,POINT (45.17499923706055 12.287500381469727)
45.175,12.2917,-0.0,POINT (45.17499923706055 12.29170036315918)
45.175,12.2958,-0.0,POINT (45.17499923706055 12.29580020904541)
45.175,12.3,-0.0,POINT (45.17499923706055 12.300000190734863)
45.175,12.3042,-0.0,POINT (45.17499923706055 12.304200172424316)
45.175,12.3083,-0.0,POINT (45.17499923706055 12.308300018310547)
45.175,12.3125,-0.0,POINT (45.17499923706055 12.3125)
45.175,12.3167,-0.0,POINT (45.17499923706055 12.316699981689453)
45.175,12.3208,-0.0,POINT (45.17499923706055 12.320799827575684)
45.175,12.325,-0.2196,POINT (45.17499923706055 12.324999809265137)
45.175,12.3292,-2.5093,POINT (45.17499923706055 12.32919979095459)
45.175,12.3333,-4.6032,POINT (45.17499923706055 12.33329963684082)
45.175,12.3375,-6.9009,POINT (45.17499923706055 12.337499618530273)
45.175,12.3417,-9.7378,POINT (45.17499923706055 12.341699600219727)
45.175,12.3458,-13.0178,POINT (45.17499923706055 12.345800399780273)
