lat,lon,depth
45.16797,12.363281,-16.133955
45.16797,12.371094,-18.444923
45.16797,12.378906,-20.218578
45.16797,12.386719,-21.042585
45.16797,12.394531,-21.622574
45.16797,12.402344,-22.294395
45.16797,12.410156,-23.077288
45.16797,12.417969,-23.87438
45.16797,12.425781,-24.527409
45.16797,12.433594,-24.80507
45.16797,12.441406,-24.854218
45.16797,12.449219,-24.69132
45.16797,12.457031,-24.35114
45.16797,12.464844,-23.812695
45.16797,12.472656,-23.651808
45.16797,12.480469,-24.091066
45.16797,12.488281,-24.852474
45.16797,12.496094,-25.061954
45.16797,12.503906,-25.454926
45.16797,12.511719,-25.532429
45.16797,12.519531,-25.405138
45.16797,12.527344,-25.220789
45.16797,12.535156,-24.984913
45.16797,12.542969,-24.787107
45.16797,12.550781,-24.687613
45.16797,12.558594,-24.655231
45.16797,12.566406,-24.676834
45.16797,12.574219,-24.74647
45.16797,12.582031,-24.827763
45.16797,12.589844,-24.864027
45.16797,12.597656,-24.905285
45.16797,12.605469,-24.955355
45.16797,12.613281,-24.975061
45.16797,12.621094,-25.261404
45.16797,12.628906,-25.91905
45.16797,12.636719,-25.998657
45.16797,12.644531,-26.247463
45.16797,12.652344,-26.900526
45.16797,12.660156,-27.306728
45.16797,12.667969,-27.469519
45.16797,12.675781,-27.568235
45.16797,12.683594,-27.673166
45.16797,12.691406,-27.771524
45.17578,12.222656,0.0
45.17578,12.230469,0.0
45.17578,12.238281,0.0
45.17578,12.246094,0.0
45.17578,12.253906,0.0
45.17578,12.261719,0.0
45.17578,12.269531,0.0
45.17578,12.277344,0.0
45.17578,12.285156,0.0
45.17578,12.292969,0.0
45.17578,12.300781,0.0
45.17578,12.308594,0.0
45.17578,12.316406,0.0
45.17578,12.324219,-0.3815929
45.17578,12.332031,-4.2601423
45.17578,12.339844,-8.817398
45.17578,12.347656,-13.549476
45.17578,12.355469,-14.9097595
45.17578,12.363281,-16.436247
45.17578,12.371094,-18.280798
45.17578,12.378906,-19.974537
45.17578,12.386719,-20.848995
45.17578,12.394531,-21.422485
45.17578,12.402344,-21.971197
45.17578,12.410156,-22.525553
45.17578,12.417969,-23.237574
45.17578,12.425781,-24.256956
45.17578,12.433594,-24.641506
45.17578,12.441406,-24.846346
45.17578,12.449219,-24.886568
45.17578,12.457031,-24.821594
45.17578,12.464844,-24.591537
45.17578,12.472656,-24.28696
45.17578,12.480469,-24.398577
45.17578,12.488281,-24.85751
45.17578,12.496094,-25.193222
45.17578,12.503906,-25.978546
45.17578,12.511719,-26.287188
45.17578,12.519531,-26.289291
45.17578,12.527344,-26.059113
45.17578,12.535156,-25.690796
45.17578,12.542969,-25.177324
45.17578,12.550781,-24.793032
45.17578,12.558594,-24.647367
45.17578,12.566406,-24.624449
45.17578,12.574219,-24.720343
45.17578,12.582031,-24.890217
45.17578,12.589844,-24.94168
45.17578,12.597656,-25.02151
45.17578,12.605469,-25.06408
45.17578,12.613281,-25.020735
45.17578,12.621094,-24.995947
45.17578,12.628906,-25.383871
45.17578,12.636719,-25.54717
45.17578,12.644531,-25.671686
45.17578,12.652344,-26.14913
45.17578,12.660156,-26.739279
45.17578,12.667969,-27.079622
45.17578,12.675781,-27.234674
45.17578,12.683594,-27.380758
45.17578,12.691406,-27.517006
