lat,lon,depth
45.275,12.2958,-0.7286
45.275,12.3,-0.0
45.275,12.3042,0.325
45.275,12.3083,-1.3958
45.275,12.3125,-3.7715
45.275,12.3167,-6.1621
45.275,12.3208,-8.2928
45.275,12.325,-9.8355
45.275,12.3292,-11.0224
45.275,12.3333,-12.007
45.275,12.3375,-12.8929
45.275,12.3417,-13.7443
45.275,12.3458,-14.5122
45.275,12.35,-15.0895
45.275,12.3542,-15.3052
45.275,12.3583,-15.0686
45.275,12.3625,-14.9878
45.275,12.3667,-15.3444
45.275,12.3708,-15.8539
45.275,12.375,-16.2469
45.275,12.3792,-16.5357
45.275,12.3833,-16.8143
45.275,12.3875,-17.1592
45.275,12.3917,-17.5872
45.275,12.3958,-18.03
45.275,12.4,-18.4457
45.275,12.4042,-18.848
45.275,12.4083,-19.1557
45.275,12.4125,-19.331
45.275,12.4167,-19.4114
45.275,12.4208,-19.4229
45.275,12.425,-19.3873
45.275,12.4292,-19.3345
45.275,12.4333,-19.2925
45.275,12.4375,-19.2927
45.275,12.4417,-19.427
45.275,12.4458,-19.8097
45.275,12.45,-20.3412
45.275,12.4542,-21.0185
45.275,12.4583,-21.4282
45.275,12.4625,-21.7339
45.275,12.4667,-21.9098
45.275,12.4708,-21.9935
45.275,12.475,-22.0168
45.275,12.4792,-22.0521
45.275,12.4833,-22.1152
45.275,12.4875,-22.2358
45.275,12.4917,-22.3517
45.275,12.4958,-22.443
45.275,12.5,-22.5157
45.275,12.5042,-22.5818
45.275,12.5083,-22.6518
45.275,12.5125,-22.73
45.275,12.5167,-22.8152
45.275,12.5208,-22.903
45.275,12.525,-22.9855
45.275,12.5292,-23.0445
45.275,12.5333,-23.0685
45.275,12.5375,-23.0635
45.275,12.5417,-23.0412
45.275,12.5458,-23.014
45.275,12.55,-22.9991
45.275,12.5542,-23.0299
45.275,12.5583,-23.2109
45.275,12.5625,-23.7368
45.275,12.5667,-24.2828
45.275,12.5708,-24.8207
45.275,12.575,-25.0891
45.275,12.5792,-25.1852
45.2792,12.1208,-0.0
45.2792,12.125,-0.0
45.2792,12.1292,-0.0
45.2792,12.1333,-0.0
45.2792,12.1375,-0.0
45.2792,12.1417,-0.0
45.2792,12.1458,-0.0
45.2792,12.15,-0.0
45.2792,12.1542,-0.0
45.2792,12.1583,-0.3482
45.2792,12.1625,-0.2738
45.2792,12.1667,-0.0
45.2792,12.1708,-1.1052
45.2792,12.175,-1.1519
45.2792,12.1792,-1.2551
45.2792,12.1833,-1.112
45.2792,12.1875,-1.3991
45.2792,12.1917,-1.5653
45.2792,12.1958,-1.2608
45.2792,12.2,-0.9985
45.2792,12.2042,-0.7523
45.2792,12.2083,-0.7896
45.2792,12.2125,-0.0
45.2792,12.2167,-0.0
45.2792,12.2208,-0.0
45.2792,12.225,-0.0
45.2792,12.2292,-0.368
45.2792,12.2333,-0.5712
45.2792,12.2375,-0.7995
45.2792,12.2417,-1.0176
45.2792,12.2458,-1.4805
45.2792,12.25,-1.5964
45.2792,12.2542,-1.3053
45.2792,12.2583,-0.9923
45.2792,12.2625,-1.5485
45.2792,12.2667,-1.2064
45.2792,12.2708,-1.0669
45.2792,12.275,-1.069
45.2792,12.2792,-1.215
45.2792,12.2833,-1.0258
45.2792,12.2875,-1.033
45.2792,12.2917,-0.9041
45.2792,12.2958,-0.9917
45.2792,12.3,-0.0
45.2792,12.3042,-0.0
45.2792,12.3083,-2.0591
45.2792,12.3125,-3.7329
45.2792,12.3167,-5.6914
45.2792,12.3208,-7.5689
45.2792,12.325,-9.1869
45.2792,12.3292,-10.4443
45.2792,12.3333,-11.4609
45.2792,12.3375,-12.346
45.2792,12.3417,-13.2033
45.2792,12.3458,-13.9491
45.2792,12.35,-14.5029
45.2792,12.3542,-14.7811
45.2792,12.3583,-14.8036
45.2792,12.3625,-14.8601
45.2792,12.3667,-15.1541
45.2792,12.3708,-15.6435
45.2792,12.375,-16.1052
45.2792,12.3792,-16.4113
45.2792,12.3833,-16.6866
45.2792,12.3875,-16.9869
45.2792,12.3917,-17.3662
45.2792,12.3958,-17.7596
45.2792,12.4,-18.1523
45.2792,12.4042,-18.5844
45.2792,12.4083,-18.9798
45.2792,12.4125,-19.2121
45.2792,12.4167,-19.324
45.2792,12.4208,-19.3502
45.2792,12.425,-19.3148
45.2792,12.4292,-19.2376
45.2792,12.4333,-19.1305
45.2792,12.4375,-19.0028
45.2792,12.4417,-18.923
45.2792,12.4458,-19.0023
45.2792,12.45,-19.4822
45.2792,12.4542,-20.2974
45.2792,12.4583,-20.9306
45.2792,12.4625,-21.4782
45.2792,12.4667,-21.7769
45.2792,12.4708,-21.9853
45.2792,12.475,-22.0271
45.2792,12.4792,-22.0098
45.2792,12.4833,-22.0019
45.2792,12.4875,-22.1281
45.2792,12.4917,-22.2364
45.2792,12.4958,-22.3066
45.2792,12.5,-22.354
45.2792,12.5042,-22.3967
45.2792,12.5083,-22.4506
45.2792,12.5125,-22.5251
45.2792,12.5167,-22.6231
45.2792,12.5208,-22.744
45.2792,12.525,-22.8812
45.2792,12.5292,-23.0124
45.2792,12.5333,-23.0719
45.2792,12.5375,-23.0834
45.2792,12.5417,-23.0654
45.2792,12.5458,-23.0315
45.2792,12.55,-22.9988
45.2792,12.5542,-22.9833
45.2792,12.5583,-22.9289
45.2792,12.5625,-23.0498
45.2792,12.5667,-23.1709
45.2792,12.5708,-24.0993
45.2792,12.575,-24.4829
45.2792,12.5792,-24.7188
45.2833,12.1208,-0.0
45.2833,12.125,-0.0
45.2833,12.1292,-0.0
45.2833,12.1333,-0.0
45.2833,12.1375,-0.0
45.2833,12.1417,-0.0
45.2833,12.1458,-0.0
45.2833,12.15,-0.0
45.2833,12.1542,-0.0
45.2833,12.1583,-0.481
45.2833,12.1625,-0.0
45.2833,12.1667,-0.9565
45.2833,12.1708,-0.9949
45.2833,12.175,-1.0195
45.2833,12.1792,-0.8853
45.2833,12.1833,-0.914
45.2833,12.1875,-0.897
45.2833,12.1917,-1.5182
45.2833,12.1958,-1.2908
45.2833,12.2,-0.9341
45.2833,12.2042,-0.7145
45.2833,12.2083,-0.0
45.2833,12.2125,-1.3711
45.2833,12.2167,-0.0
45.2833,12.2208,-0.0
45.2833,12.225,-0.2612
45.2833,12.2292,-0.0
45.2833,12.2333,-0.6782
45.2833,12.2375,-1.259
45.2833,12.2417,-1.4886
45.2833,12.2458,-1.8527
45.2833,12.25,-1.7427
45.2833,12.2542,-1.5772
45.2833,12.2583,-0.9281
45.2833,12.2625,-1.3806
45.2833,12.2667,-1.2071
45.2833,12.2708,-1.5108
45.2833,12.275,-1.4736
45.2833,12.2792,-1.4592
45.2833,12.2833,-1.409
45.2833,12.2875,-1.1062
45.2833,12.2917,-1.1702
45.2833,12.2958,-0.875
45.2833,12.3,-0.0
45.2833,12.3042,-0.0
45.2833,12.3083,-2.6124
45.2833,12.3125,-3.6233
45.2833,12.3167,-5.3457
45.2833,12.3208,-7.2189
45.2833,12.325,-8.7572
45.2833,12.3292,-9.962
45.2833,12.3333,-10.9619
45.2833,12.3375,-11.8562
45.2833,12.3417,-12.7011
45.2833,12.3458,-13.4491
45.2833,12.35,-14.0306
45.2833,12.3542,-14.381
45.2833,12.3583,-14.5169
45.2833,12.3625,-14.6316
45.2833,12.3667,-14.9007
45.2833,12.3708,-15.3869
45.2833,12.375,-15.8623
45.2833,12.3792,-16.2384
45.2833,12.3833,-16.551
45.2833,12.3875,-16.8536
45.2833,12.3917,-17.1761
45.2833,12.3958,-17.5165
45.2833,12.4,-17.8693
45.2833,12.4042,-18.2789
45.2833,12.4083,-18.7069
45.2833,12.4125,-19.0528
45.2833,12.4167,-19.233
45.2833,12.4208,-19.3033
45.2833,12.425,-19.2968
45.2833,12.4292,-19.2379
45.2833,12.4333,-19.1411
45.2833,12.4375,-19.0076
45.2833,12.4417,-18.7987
45.2833,12.4458,-18.5509
45.2833,12.45,-18.4477
45.2833,12.4542,-18.9497
45.2833,12.4583,-20.0766
45.2833,12.4625,-20.9855
45.2833,12.4667,-21.3192
45.2833,12.4708,-21.7999
45.2833,12.475,-21.9396
45.2833,12.4792,-22.0091
45.2833,12.4833,-21.9996
45.2833,12.4875,-22.0669
45.2833,12.4917,-22.1311
45.2833,12.4958,-22.1636
45.2833,12.5,-22.1817
45.2833,12.5042,-22.2
45.2833,12.5083,-22.2359
45.2833,12.5125,-22.3006
45.2833,12.5167,-22.3991
45.2833,12.5208,-22.5368
45.2833,12.525,-22.7096
45.2833,12.5292,-22.8947
45.2833,12.5333,-23.0272
45.2833,12.5375,-23.0845
45.2833,12.5417,-23.0966
45.2833,12.5458,-23.0764
45.2833,12.55,-23.0378
45.2833,12.5542,-22.9869
45.2833,12.5583,-22.8923
45.2833,12.5625,-22.8174
45.2833,12.5667,-22.7554
45.2833,12.5708,-23.0309
45.2833,12.575,-23.6969
45.2833,12.5792,-24.1844
45.2875,12.1208,-0.0
45.2875,12.125,-0.0
45.2875,12.1292,-0.0
45.2875,12.1333,-0.0
45.2875,12.1375,-0.0
45.2875,12.1417,-0.0
45.2875,12.1458,-0.0
45.2875,12.15,-0.0
45.2875,12.1542,-0.0
45.2875,12.1583,-0.0
45.2875,12.1625,-0.4295
45.2875,12.1667,-0.7415
45.2875,12.1708,-0.8564
45.2875,12.175,-0.85
45.2875,12.1792,-0.8548
45.2875,12.1833,-0.7701
45.2875,12.1875,-0.7925
45.2875,12.1917,-1.1427
45.2875,12.1958,-1.069
45.2875,12.2,-0.806
45.2875,12.2042,-0.0
45.2875,12.2083,-0.0
45.2875,12.2125,-1.5911
45.2875,12.2167,-1.5641
45.2875,12.2208,0.021
45.2875,12.225,-0.0
45.2875,12.2292,-0.3851
45.2875,12.2333,-1.0291
45.2875,12.2375,-1.97
45.2875,12.2417,-1.5837
45.2875,12.2458,-1.9744
45.2875,12.25,-2.0575
45.2875,12.2542,-2.007
45.2875,12.2583,-1.474
45.2875,12.2625,-1.1239
45.2875,12.2667,-1.4628
45.2875,12.2708,-1.6637
45.2875,12.275,-1.703
45.2875,12.2792,-1.797
45.2875,12.2833,-1.6679
45.2875,12.2875,-1.2858
45.2875,12.2917,-1.2603
45.2875,12.2958,-1.1748
45.2875,12.3,-0.8984
45.2875,12.3042,-0.0
45.2875,12.3083,-1.3824
45.2875,12.3125,-2.6202
45.2875,12.3167,-4.7353
45.2875,12.3208,-6.9543
45.2875,12.325,-8.4055
45.2875,12.3292,-9.4993
45.2875,12.3333,-10.4548
45.2875,12.3375,-11.3533
45.2875,12.3417,-12.2144
45.2875,12.3458,-13.0037
45.2875,12.35,-13.6541
45.2875,12.3542,-14.0743
45.2875,12.3583,-14.2133
45.2875,12.3625,-14.3019
45.2875,12.3667,-14.5675
45.2875,12.3708,-15.092
45.2875,12.375,-15.616
45.2875,12.3792,-16.0485
45.2875,12.3833,-16.3916
45.2875,12.3875,-16.6953
45.2875,12.3917,-16.9903
45.2875,12.3958,-17.2993
45.2875,12.4,-17.6213
45.2875,12.4042,-17.9782
45.2875,12.4083,-18.3977
45.2875,12.4125,-18.8074
45.2875,12.4167,-19.1032
45.2875,12.4208,-19.2503
45.2875,12.425,-19.2962
45.2875,12.4292,-19.28
45.2875,12.4333,-19.2231
45.2875,12.4375,-19.1246
45.2875,12.4417,-18.9372
45.2875,12.4458,-18.5113
45.2875,12.45,-17.9691
45.2875,12.4542,-17.7832
45.2875,12.4583,-18.061
45.2875,12.4625,-18.666
45.2875,12.4667,-19.8947
45.2875,12.4708,-21.0339
45.2875,12.475,-21.4085
45.2875,12.4792,-21.7618
45.2875,12.4833,-21.827
45.2875,12.4875,-21.8828
45.2875,12.4917,-21.9398
45.2875,12.4958,-21.9645
45.2875,12.5,-21.9877
45.2875,12.5042,-22.0083
45.2875,12.5083,-22.0397
45.2875,12.5125,-22.0911
45.2875,12.5167,-22.1697
45.2875,12.5208,-22.2986
45.2875,12.525,-22.4776
45.2875,12.5292,-22.6845
45.2875,12.5333,-22.8804
45.2875,12.5375,-23.0251
45.2875,12.5417,-23.0992
45.2875,12.5458,-23.1145
45.2875,12.55,-23.0907
45.2875,12.5542,-23.0448
45.2875,12.5583,-22.9994
45.2875,12.5625,-22.9031
45.2875,12.5667,-22.7818
45.2875,12.5708,-22.813
45.2875,12.575,-23.0707
45.2875,12.5792,-23.5426
45.2917,12.1208,-0.0
45.2917,12.125,-0.0
45.2917,12.1292,-0.0
45.2917,12.1333,-0.0
45.2917,12.1375,-0.0
45.2917,12.1417,-0.0
45.2917,12.1458,-0.0
45.2917,12.15,-0.0
45.2917,12.1542,-0.5365
45.2917,12.1583,-0.4669
45.2917,12.1625,-0.3715
45.2917,12.1667,-0.4793
45.2917,12.1708,-0.6881
45.2917,12.175,-0.9077
45.2917,12.1792,-0.8183
45.2917,12.1833,-0.7538
45.2917,12.1875,-0.6615
45.2917,12.1917,-0.9211
45.2917,12.1958,-0.6658
45.2917,12.2,-0.7555
45.2917,12.2042,-0.5494
45.2917,12.2083,-0.8419
45.2917,12.2125,-1.4626
45.2917,12.2167,-2.2024
45.2917,12.2208,-2.29
45.2917,12.225,-2.2724
45.2917,12.2292,-2.3869
45.2917,12.2333,-2.3806
45.2917,12.2375,-2.3575
45.2917,12.2417,-2.2506
45.2917,12.2458,-2.1028
45.2917,12.25,-2.008
45.2917,12.2542,-2.0814
45.2917,12.2583,-1.9608
45.2917,12.2625,-1.0812
45.2917,12.2667,-1.5338
45.2917,12.2708,-1.6084
45.2917,12.275,-1.7789
45.2917,12.2792,-1.8941
45.2917,12.2833,-1.7739
45.2917,12.2875,-1.4481
45.2917,12.2917,-1.2818
45.2917,12.2958,-1.1918
45.2917,12.3,-0.8816
45.2917,12.3042,-0.0
45.2917,12.3083,-0.0
45.2917,12.3125,-1.3484
45.2917,12.3167,-3.9147
45.2917,12.3208,-6.6308
45.2917,12.325,-7.8811
45.2917,12.3292,-8.8858
45.2917,12.3333,-9.844
45.2917,12.3375,-10.7825
45.2917,12.3417,-11.6941
45.2917,12.3458,-12.5577
45.2917,12.35,-13.3163
45.2917,12.3542,-13.8294
45.2917,12.3583,-13.8491
45.2917,12.3625,-13.792
45.2917,12.3667,-13.9897
45.2917,12.3708,-14.626
45.2917,12.375,-15.2929
45.2917,12.3792,-15.8017
45.2917,12.3833,-16.1933
45.2917,12.3875,-16.515
45.2917,12.3917,-16.8058
45.2917,12.3958,-17.0959
45.2917,12.4,-17.3942
45.2917,12.4042,-17.7113
45.2917,12.4083,-18.0736
45.2917,12.4125,-18.503
45.2917,12.4167,-18.903
45.2917,12.4208,-19.1578
45.2917,12.425,-19.2724
45.2917,12.4292,-19.3114
45.2917,12.4333,-19.3059
45.2917,12.4375,-19.2624
45.2917,12.4417,-19.1528
45.2917,12.4458,-18.8563
45.2917,12.45,-18.2542
45.2917,12.4542,-17.828
45.2917,12.4583,-17.6936
45.2917,12.4625,-17.8374
45.2917,12.4667,-18.234
45.2917,12.4708,-18.7176
45.2917,12.475,-20.075
45.2917,12.4792,-20.9475
45.2917,12.4833,-21.1666
45.2917,12.4875,-21.334
45.2917,12.4917,-21.4942
45.2917,12.4958,-21.6317
45.2917,12.5,-21.7654
45.2917,12.5042,-21.8782
45.2917,12.5083,-21.9503
45.2917,12.5125,-21.9817
45.2917,12.5167,-21.992
45.2917,12.5208,-22.0744
45.2917,12.525,-22.2234
45.2917,12.5292,-22.4223
45.2917,12.5333,-22.6461
45.2917,12.5375,-22.8651
45.2917,12.5417,-23.0365
45.2917,12.5458,-23.1137
45.2917,12.55,-23.1304
45.2917,12.5542,-23.1205
45.2917,12.5583,-23.1021
45.2917,12.5625,-23.0524
45.2917,12.5667,-22.9561
45.2917,12.5708,-22.8617
45.2917,12.575,-22.8454
45.2917,12.5792,-22.9597
45.2958,12.1208,-0.0
45.2958,12.125,-0.0
45.2958,12.1292,-0.0
45.2958,12.1333,-0.0
45.2958,12.1375,-0.0
45.2958,12.1417,-0.0
45.2958,12.1458,-0.0
45.2958,12.15,-0.0
45.2958,12.1542,-0.0
45.2958,12.1583,-0.4805
45.2958,12.1625,-0.3942
45.2958,12.1667,-0.5031
45.2958,12.1708,-0.6
45.2958,12.175,-0.6322
45.2958,12.1792,-0.8865
45.2958,12.1833,-0.7381
45.2958,12.1875,-0.502
45.2958,12.1917,-0.954
45.2958,12.1958,-1.0644
45.2958,12.2,-0.897
45.2958,12.2042,-1.0572
45.2958,12.2083,-0.0
45.2958,12.2125,-0.0
45.2958,12.2167,-0.9842
45.2958,12.2208,-1.7637
45.2958,12.225,-2.2856
45.2958,12.2292,-2.6871
45.2958,12.2333,-2.374
45.2958,12.2375,-2.1515
45.2958,12.2417,-2.1421
45.2958,12.2458,-2.1984
45.2958,12.25,-2.1975
45.2958,12.2542,-2.033
45.2958,12.2583,-1.9567
45.2958,12.2625,-1.7742
45.2958,12.2667,-1.2595
45.2958,12.2708,-1.441
45.2958,12.275,-1.5462
45.2958,12.2792,-1.6181
45.2958,12.2833,-1.6043
45.2958,12.2875,-1.3685
45.2958,12.2917,-1.2946
45.2958,12.2958,-1.1009
45.2958,12.3,-1.0359
45.2958,12.3042,-1.0794
45.2958,12.3083,-0.0
45.2958,12.3125,-1.1638
45.2958,12.3167,-2.8171
45.2958,12.3208,-5.0758
45.2958,12.325,-6.6771
45.2958,12.3292,-7.9417
45.2958,12.3333,-9.0651
45.2958,12.3375,-10.1112
45.2958,12.3417,-11.0906
45.2958,12.3458,-12.0216
45.2958,12.35,-12.8875
45.2958,12.3542,-13.5513
45.2958,12.3583,-13.342
45.2958,12.3625,-13.0548
45.2958,12.3667,-13.075
45.2958,12.3708,-13.8668
45.2958,12.375,-14.8203
45.2958,12.3792,-15.4705
45.2958,12.3833,-15.937
45.2958,12.3875,-16.3011
45.2958,12.3917,-16.6079
45.2958,12.3958,-16.8909
45.2958,12.4,-17.1749
45.2958,12.4042,-17.4574
45.2958,12.4083,-17.7712
45.2958,12.4125,-18.164
45.2958,12.4167,-18.5998
45.2958,12.4208,-18.9824
45.2958,12.425,-19.1821
45.2958,12.4292,-19.2875
45.2958,12.4333,-19.3345
45.2958,12.4375,-19.3356
45.2958,12.4417,-19.2886
45.2958,12.4458,-19.1551
45.2958,12.45,-18.8907
45.2958,12.4542,-18.5291
45.2958,12.4583,-18.1592
45.2958,12.4625,-17.9601
45.2958,12.4667,-17.8118
45.2958,12.4708,-17.865
45.2958,12.475,-18.2135
45.2958,12.4792,-18.7267
45.2958,12.4833,-19.716
45.2958,12.4875,-20.2303
45.2958,12.4917,-20.7398
45.2958,12.4958,-21.0521
45.2958,12.5,-21.3226
45.2958,12.5042,-21.621
45.2958,12.5083,-21.8164
45.2958,12.5125,-21.9509
45.2958,12.5167,-21.9597
45.2958,12.5208,-21.9501
45.2958,12.525,-21.9902
45.2958,12.5292,-22.1416
45.2958,12.5333,-22.352
45.2958,12.5375,-22.5986
45.2958,12.5417,-22.8399
45.2958,12.5458,-23.0199
45.2958,12.55,-23.1022
45.2958,12.5542,-23.1449
45.2958,12.5583,-23.1678
45.2958,12.5625,-23.1643
45.2958,12.5667,-23.1197
45.2958,12.5708,-23.045
45.2958,12.575,-22.9568
45.2958,12.5792,-22.9225
45.3,12.1208,-0.0
45.3,12.125,-0.0
45.3,12.1292,-0.0
45.3,12.1333,-0.0
45.3,12.1375,-0.0
45.3,12.1417,-0.0
45.3,12.1458,-0.0
45.3,12.15,-0.0
45.3,12.1542,-0.0
45.3,12.1583,-0.5505
45.3,12.1625,-0.5682
45.3,12.1667,-0.4746
45.3,12.1708,-0.5108
45.3,12.175,-0.5904
45.3,12.1792,-0.625
45.3,12.1833,-0.6206
45.3,12.1875,-0.5278
45.3,12.1917,-0.0
45.3,12.1958,-0.4962
45.3,12.2,-0.0
45.3,12.2042,-0.0
45.3,12.2083,-0.0047
45.3,12.2125,-0.0
45.3,12.2167,-0.0
45.3,12.2208,-0.0
45.3,12.225,-1.9911
45.3,12.2292,-2.3764
45.3,12.2333,-2.3679
45.3,12.2375,-2.2123
45.3,12.2417,-2.1491
45.3,12.2458,-2.1077
45.3,12.25,-2.0911
45.3,12.2542,-2.0637
45.3,12.2583,-1.971
45.3,12.2625,-1.7667
45.3,12.2667,-1.4609
45.3,12.2708,-1.2904
45.3,12.275,-1.4857
45.3,12.2792,-1.539
45.3,12.2833,-1.5466
45.3,12.2875,-1.4242
45.3,12.2917,-1.1913
45.3,12.2958,-1.0254
45.3,12.3,-1.0408
45.3,12.3042,-0.913
45.3,12.3083,-0.0
45.3,12.3125,0.2256
45.3,12.3167,-1.4617
45.3,12.3208,-3.6036
45.3,12.325,-5.4057
45.3,12.3292,-6.9062
45.3,12.3333,-8.2149
45.3,12.3375,-9.379
45.3,12.3417,-10.3949
45.3,12.3458,-11.3127
45.3,12.35,-12.1163
45.3,12.3542,-12.6395
45.3,12.3583,-12.5711
45.3,12.3625,-12.2517
45.3,12.3667,-12.0486
45.3,12.3708,-13.0893
45.3,12.375,-14.199
45.3,12.3792,-15.0538
45.3,12.3833,-15.6008
45.3,12.3875,-16.0369
45.3,12.3917,-16.3823
45.3,12.3958,-16.6777
45.3,12.4,-16.9518
45.3,12.4042,-17.2138
45.3,12.4083,-17.4958
45.3,12.4125,-17.8381
45.3,12.4167,-18.2347
45.3,12.4208,-18.651
45.3,12.425,-18.9792
45.3,12.4292,-19.1738
45.3,12.4333,-19.2819
45.3,12.4375,-19.3173
45.3,12.4417,-19.311
45.3,12.4458,-19.2765
45.3,12.45,-19.2258
45.3,12.4542,-19.1886
45.3,12.4583,-19.1408
45.3,12.4625,-18.9609
45.3,12.4667,-18.1454
45.3,12.4708,-17.8231
45.3,12.475,-17.7836
45.3,12.4792,-18.0482
45.3,12.4833,-18.5183
45.3,12.4875,-18.895
45.3,12.4917,-19.8463
45.3,12.4958,-20.1363
45.3,12.5,-20.256
45.3,12.5042,-20.9927
45.3,12.5083,-21.359
45.3,12.5125,-21.7442
45.3,12.5167,-21.8107
45.3,12.5208,-21.8017
45.3,12.525,-21.7753
45.3,12.5292,-21.8852
45.3,12.5333,-22.0282
45.3,12.5375,-22.2532
45.3,12.5417,-22.5079
45.3,12.5458,-22.7599
45.3,12.55,-22.9531
45.3,12.5542,-23.0749
45.3,12.5583,-23.1626
45.3,12.5625,-23.2278
45.3,12.5667,-23.2528
45.3,12.5708,-23.2134
45.3,12.575,-23.1128
45.3,12.5792,-22.9935
45.3042,12.1208,-0.0
45.3042,12.125,-0.0
45.3042,12.1292,-0.0
45.3042,12.1333,-0.0
45.3042,12.1375,-0.0
45.3042,12.1417,-0.0
45.3042,12.1458,-0.0
45.3042,12.15,-0.0
45.3042,12.1542,-0.0
45.3042,12.1583,-0.6616
45.3042,12.1625,-0.7005
45.3042,12.1667,-0.5595
45.3042,12.1708,-0.5325
45.3042,12.175,-0.0
45.3042,12.1792,-0.0
45.3042,12.1833,-0.9088
45.3042,12.1875,-1.0915
45.3042,12.1917,-0.9413
45.3042,12.1958,-0.5067
45.3042,12.2,0.2966
45.3042,12.2042,-0.0
45.3042,12.2083,-0.0363
45.3042,12.2125,-0.0
45.3042,12.2167,0.0434
45.3042,12.2208,-0.0
45.3042,12.225,-1.5548
45.3042,12.2292,-2.2011
45.3042,12.2333,-2.3377
45.3042,12.2375,-2.3117
45.3042,12.2417,-2.184
45.3042,12.2458,-2.0148
45.3042,12.25,-1.9258
45.3042,12.2542,-2.0513
45.3042,12.2583,-1.9095
45.3042,12.2625,-1.8224
45.3042,12.2667,-1.6701
45.3042,12.2708,-1.5127
45.3042,12.275,-1.4099
45.3042,12.2792,-1.4563
45.3042,12.2833,-1.4284
45.3042,12.2875,-1.3089
45.3042,12.2917,-1.0726
45.3042,12.2958,-0.9575
45.3042,12.3,-0.9968
45.3042,12.3042,-0.8557
45.3042,12.3083,-1.0805
45.3042,12.3125,0.4052
45.3042,12.3167,-1.0328
45.3042,12.3208,-2.7357
45.3042,12.325,-4.4157
45.3042,12.3292,-5.9859
45.3042,12.3333,-7.4134
45.3042,12.3375,-8.6575
45.3042,12.3417,-9.6854
45.3042,12.3458,-10.5667
45.3042,12.35,-11.3477
45.3042,12.3542,-11.8875
45.3042,12.3583,-12.0559
45.3042,12.3625,-12.0326
45.3042,12.3667,-12.1518
45.3042,12.3708,-12.9189
45.3042,12.375,-13.833
45.3042,12.3792,-14.6147
45.3042,12.3833,-15.2035
45.3042,12.3875,-15.6961
45.3042,12.3917,-16.1121
45.3042,12.3958,-16.4406
45.3042,12.4,-16.7191
45.3042,12.4042,-16.9699
45.3042,12.4083,-17.2234
45.3042,12.4125,-17.5322
45.3042,12.4167,-17.8822
45.3042,12.4208,-18.2723
45.3042,12.425,-18.6418
45.3042,12.4292,-18.9393
45.3042,12.4333,-19.1295
45.3042,12.4375,-19.1954
45.3042,12.4417,-19.2088
45.3042,12.4458,-19.2158
45.3042,12.45,-19.2559
45.3042,12.4542,-19.3465
45.3042,12.4583,-19.4372
45.3042,12.4625,-19.4126
45.3042,12.4667,-19.0521
45.3042,12.4708,-18.117
45.3042,12.475,-17.9876
45.3042,12.4792,-18.0882
45.3042,12.4833,-18.2616
45.3042,12.4875,-18.4358
45.3042,12.4917,-18.7672
45.3042,12.4958,-18.7105
45.3042,12.5,-18.8503
45.3042,12.5042,-19.8296
45.3042,12.5083,-20.0768
45.3042,12.5125,-21.0108
45.3042,12.5167,-21.2106
45.3042,12.5208,-21.3059
45.3042,12.525,-21.2946
45.3042,12.5292,-21.5655
45.3042,12.5333,-21.7169
45.3042,12.5375,-21.8571
45.3042,12.5417,-22.0687
45.3042,12.5458,-22.3703
45.3042,12.55,-22.6514
45.3042,12.5542,-22.8631
45.3042,12.5583,-23.029
45.3042,12.5625,-23.1854
45.3042,12.5667,-23.3144
45.3042,12.5708,-23.3578
45.3042,12.575,-23.3185
45.3042,12.5792,-23.2432
45.3083,12.1208,-0.0
45.3083,12.125,-0.0
45.3083,12.1292,-0.0
45.3083,12.1333,-0.0
45.3083,12.1375,-0.0
45.3083,12.1417,-0.0
45.3083,12.1458,-0.0
45.3083,12.15,-0.0
45.3083,12.1542,-0.0
45.3083,12.1583,-0.0
45.3083,12.1625,-0.7156
45.3083,12.1667,-0.4811
45.3083,12.1708,-0.2666
45.3083,12.175,-0.1103
45.3083,12.1792,-0.0737
45.3083,12.1833,-0.5719
45.3083,12.1875,-0.968
45.3083,12.1917,-0.843
45.3083,12.1958,-0.7286
45.3083,12.2,-0.5219
45.3083,12.2042,-0.462
45.3083,12.2083,-0.0
45.3083,12.2125,-0.3346
45.3083,12.2167,-0.0
45.3083,12.2208,-1.0475
45.3083,12.225,-1.4756
45.3083,12.2292,-1.5946
45.3083,12.2333,-2.0879
45.3083,12.2375,-2.1829
45.3083,12.2417,-2.1163
45.3083,12.2458,-2.0097
45.3083,12.25,-1.9675
45.3083,12.2542,-1.9859
45.3083,12.2583,-1.9141
45.3083,12.2625,-1.7517
45.3083,12.2667,-1.7898
45.3083,12.2708,-1.3524
45.3083,12.275,-1.2568
45.3083,12.2792,-1.5062
45.3083,12.2833,-1.4135
45.3083,12.2875,-1.4483
45.3083,12.2917,-1.348
45.3083,12.2958,-1.0866
45.3083,12.3,-0.9342
45.3083,12.3042,-0.6787
45.3083,12.3083,-0.9085
45.3083,12.3125,-0.0
45.3083,12.3167,-1.3236
45.3083,12.3208,-2.2502
45.3083,12.325,-3.6656
45.3083,12.3292,-5.2239
45.3083,12.3333,-6.7416
45.3083,12.3375,-8.0654
45.3083,12.3417,-9.0663
45.3083,12.3458,-9.8931
45.3083,12.35,-10.7437
45.3083,12.3542,-11.416
45.3083,12.3583,-11.8262
45.3083,12.3625,-12.0863
45.3083,12.3667,-12.4144
45.3083,12.3708,-13.0146
45.3083,12.375,-13.7069
